"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"86","1990","11","Tamil Nadu","Salem","60.31","197.22","3270.1","0.05","0.03","600.0","82.76","109.98","1328.9","38.0","27.35","719.74","120.76","137.34","1137.3","18.78","27.27","1452.08","1.74","2.79","1603.45","101.64","206.88","2035.42","0.0","0.0","0.0","1.52","0.51","335.53","41.48","29.36","707.81","173.8","67.14","386.31","164.48","206.22","1253.77","8.11","3.16","389.64","0.52","0.12","230.77","0.0","0.0","0.0","18.51","5.86","316.59","0.0","0.0","0.0","6.15","5.11","830.89","0.07","0.0","0.0","212.48","220.47","1037.6","23.54","277.77","11799.92","26.24","6.65","253.43","25.38","57.14","82.52","0.07","2.82","0.0"
"86","1991","11","Tamil Nadu","Salem","144.42","474.36","3284.59","0.08","0.04","500.0","83.92","97.68","1163.97","31.68","21.78","687.5","115.6","119.46","1033.39","20.53","33.02","1608.38","1.68","2.74","1630.95","98.75","208.63","2112.71","0.0","0.0","0.0","1.36","0.4","294.12","38.75","22.96","592.52","163.66","70.66","431.75","209.11","332.83","1591.65","13.76","5.85","425.15","0.97","0.23","237.11","0.0","0.0","0.0","19.04","5.98","314.08","0.0","0.0","0.0","7.55","3.64","482.12","0.0","0.0","0.0","264.43","348.53","1318.04","28.29","339.41","11997.53","30.55","8.13","266.12","24.23","62.05","86.28","0.15","5.28","0.0"
"86","1992","11","Tamil Nadu","Salem","104.16","310.95","2985.31","0.0","0.0","0.0","73.44","90.91","1237.88","24.83","24.52","987.52","98.27","115.43","1174.62","16.16","26.95","1667.7","2.38","4.0","1680.67","92.98","187.77","2019.47","0.0","0.0","0.0","1.42","0.44","309.86","39.94","26.73","669.25","160.35","70.58","440.16","234.52","346.44","1477.23","12.57","9.84","782.82","0.59","0.15","254.24","0.0","0.0","0.0","21.47","6.7","312.06","0.0","0.0","0.0","13.56","10.91","804.57","0.0","0.0","0.0","301.06","374.04","1242.41","31.44","375.95","11957.7","38.64","13.44","347.83","28.76","58.37","87.13","0.12","5.21","0.0"
"86","1993","11","Tamil Nadu","Salem","131.0","416.0","3175.57","0.0","0.0","0.0","83.5","101.99","1221.44","25.55","38.59","1510.37","109.04","140.58","1289.25","26.0","46.0","1769.23","3.0","4.0","1333.33","104.0","226.0","2173.08","0.0","0.0","0.0","1.6","1.0","625.0","49.0","27.0","551.02","179.0","84.0","469.27","232.0","378.0","1629.31","6.0","4.0","666.67","0.0","0.0","0.0","0.0","0.0","0.0","28.0","9.0","321.43","0.0","0.0","0.0","20.0","17.0","850.0","7.0","2.0","285.71","294.0","410.0","1394.56","38.9","481.6","12380.46","34.0","9.35","275.0","32.63","69.4","102.03","5.96","0.11","50.29"
"86","1994","11","Tamil Nadu","Salem","118.98","423.84","3562.28","0.0","0.0","0.0","75.48","101.31","1342.21","28.85","36.88","1278.34","104.33","138.19","1324.55","19.19","45.36","2363.73","3.18","5.16","1622.64","95.84","210.28","2194.07","0.0","0.0","0.0","1.07","0.32","299.07","45.0","42.69","948.67","181.99","77.74","427.17","235.77","350.49","1486.58","12.32","8.71","706.98","0.67","0.17","253.73","0.0","0.0","0.0","30.39","9.51","312.93","0.0","0.0","0.0","25.38","24.26","955.87","8.34","0.0","0.0","331.23","393.14","1186.91","44.36","574.44","12949.5","35.46","11.59","326.85","35.25","65.5","100.75","0.15","6.23","0.0"
"86","1995","11","Tamil Nadu","Salem","113.71","405.4","3565.21","0.0","0.0","0.0","71.08","79.36","1116.49","13.4","37.22","2777.61","84.47","116.58","1380.13","14.45","26.77","1852.6","3.14","5.52","1757.96","82.8","159.51","1926.45","0.0","0.0","0.0","1.1","0.36","327.27","33.28","31.88","957.93","152.52","67.71","443.94","235.59","438.9","1862.98","10.21","6.67","653.28","0.0","0.16","0.0","0.0","0.0","0.0","28.18","8.67","307.67","0.0","0.0","0.0","14.46","15.49","1071.23","5.0","0.0","0.0","317.4","474.89","1496.19","40.8","409.86","10045.59","50.45","15.98","316.75","42.28","62.28","104.56","0.16","5.5","57.79"
"86","1996","11","Tamil Nadu","Salem","130.33","448.19","3438.89","0.0","0.0","0.0","49.58","45.87","925.17","10.71","34.43","3214.75","60.29","80.3","1331.9","9.97","14.25","1429.29","2.29","4.19","1829.69","74.27","139.57","1879.22","0.0","0.0","0.0","0.79","0.45","569.62","27.61","24.95","903.66","218.91","55.54","253.71","217.48","339.16","1559.5","13.78","8.18","593.61","0.61","0.15","245.9","0.0","0.0","0.0","24.51","7.48","305.18","0.0","0.0","0.0","9.04","11.24","1243.36","3.58","0.0","0.0","292.96","366.21","1250.03","34.91","292.98","8392.44","48.02","12.75","265.51","40.42","68.15","108.57","0.14","4.52","74.52"
"86","1997","11","Tamil Nadu","Salem","134.85","491.02","3641.23","0.0","0.0","0.0","43.89","37.33","850.54","15.29","44.21","2891.43","59.16","81.54","1378.3","10.14","19.09","1882.64","2.32","4.03","1737.07","72.11","155.1","2150.88","0.0","0.0","0.0","1.05","0.42","400.0","26.89","16.59","616.96","137.85","66.88","485.17","205.37","308.16","1500.51","12.76","8.12","636.36","0.68","0.16","235.29","0.0","0.0","0.0","21.62","6.64","307.12","0.0","0.0","0.0","4.75","5.28","1111.58","1.69","0.0","0.0","274.42","328.36","1196.56","42.12","475.74","11294.87","51.43","16.53","321.41","44.59","81.61","126.2","0.14","5.1","90.09"
"86","1998","11","Tamil Nadu","Salem","135.12","563.6","4171.11","0.0","0.0","0.0","38.05","62.95","1654.4","16.21","37.49","2312.77","54.26","100.44","1851.09","7.86","14.5","1844.78","2.38","4.01","1684.87","78.69","158.84","2018.55","0.0","0.0","0.0","3.37","1.45","430.27","22.87","14.66","641.01","150.89","79.69","528.13","184.32","332.64","1804.69","9.8","8.07","823.47","0.48","0.11","229.17","0.0","0.0","0.0","19.91","6.1","306.38","0.0","0.0","0.0","3.75","4.11","1096.0","1.55","0.0","0.0","249.84","351.03","1405.02","38.58","376.85","9768.01","40.49","14.04","346.75","46.25","67.12","113.37","0.18","8.01","85.6"
"86","1999","11","Tamil Nadu","Salem","124.66","509.37","4086.07","0.0","0.0","0.0","32.71","49.14","1502.29","23.37","30.3","1296.53","56.06","79.44","1417.05","10.06","20.47","2034.79","3.48","5.94","1706.9","81.39","171.68","2109.35","0.0","0.0","0.0","1.71","0.59","345.03","28.1","20.36","724.56","173.95","94.27","541.94","199.41","325.0","1629.81","17.34","13.48","777.39","0.43","0.11","255.81","0.0","0.0","0.0","24.32","7.45","306.33","0.0","0.0","0.0","4.86","5.43","1117.28","0.41","0.0","0.0","280.62","351.47","1252.48","43.28","461.87","10671.67","32.63","11.2","343.24","49.53","89.19","138.72","0.38","9.87","79.51"
"86","2000","11","Tamil Nadu","Salem","123.33","485.65","3937.81","0.0","0.0","0.0","33.16","30.97","933.96","15.27","34.38","2251.47","48.44","65.35","1349.09","7.36","13.25","1800.27","7.77","13.78","1773.49","87.79","181.47","2067.09","0.0","0.0","0.0","1.42","0.57","401.41","24.64","21.4","868.51","180.16","83.55","463.75","188.28","369.83","1964.26","13.93","12.71","912.42","0.4","0.1","250.0","0.0","0.0","0.0","24.33","7.47","307.03","0.0","0.0","0.0","1.48","2.08","1405.41","0.2","0.0","0.0","263.35","392.18","1489.2","43.82","480.18","10958.01","31.49","10.12","321.37","51.05","99.16","150.21","0.37","6.33","92.76"
"86","2001","11","Tamil Nadu","Salem","121.92","491.42","4030.68","0.0","0.0","0.0","29.41","29.36","998.3","15.43","31.29","2027.87","44.84","60.65","1352.59","7.0","11.97","1710.0","7.04","12.4","1761.36","90.11","162.07","1798.58","0.0","0.0","0.0","1.35","0.5","370.37","23.77","17.69","744.22","187.35","88.76","473.77","160.26","291.4","1818.3","14.51","11.78","811.85","0.47","0.12","255.32","0.0","0.0","0.0","21.35","6.6","309.13","0.0","0.0","0.0","1.18","1.4","1186.44","0.05","0.0","0.0","233.57","311.29","1332.75","43.97","409.71","9317.94","29.45","8.52","289.3","50.23","93.95","144.18","0.31","5.57","101.7"
"86","2002","11","Tamil Nadu","Salem","50.65","152.16","3004.15","0.01","0.0","0.0","40.5","20.96","517.53","11.6","20.07","1730.17","52.09","41.03","787.68","6.39","7.1","1111.11","8.47","14.97","1767.41","77.51","95.94","1237.78","0.0","0.0","0.0","0.74","0.21","283.78","15.85","7.83","494.01","162.33","54.85","337.89","100.08","111.43","1113.41","7.65","3.51","458.82","0.48","0.12","250.0","0.0","0.0","0.0","14.81","4.59","309.93","0.0","0.0","0.0","0.78","0.58","743.59","0.11","0.0","0.0","158.39","120.21","758.95","31.7","288.13","9089.27","11.57","2.35","203.11","48.42","55.88","104.29","0.28","3.48","115.93"
"86","2003","11","Tamil Nadu","Salem","37.07","106.82","2881.58","0.0","0.0","0.0","72.52","41.61","573.77","10.17","11.39","1119.96","82.69","53.0","640.95","6.42","7.29","1135.51","12.05","22.25","1846.47","85.86","119.83","1395.64","0.0","0.0","0.0","0.69","0.14","202.9","5.78","3.17","548.44","80.46","25.22","313.45","90.24","116.74","1293.66","2.68","1.31","488.81","0.3","0.0","0.0","0.0","0.0","0.0","4.56","1.39","304.82","0.0","0.0","0.0","0.9","0.79","877.78","0.21","0.0","0.0","135.68","120.2","885.91","20.95","195.23","9318.85","16.42","3.82","232.64","51.58","76.03","127.63","0.11","3.2","93.12"
"86","2004","11","Tamil Nadu","Salem","67.88","209.24","3082.5","0.0","0.0","0.0","51.39","41.75","812.41","14.3","13.92","973.43","65.69","55.67","847.47","6.12","8.32","1359.48","16.07","29.65","1845.05","86.08","117.4","1363.85","0.0","0.0","0.0","0.95","0.2","210.53","7.68","5.33","694.01","77.3","27.73","358.73","108.6","134.58","1239.23","2.76","1.5","543.48","0.37","0.09","243.24","0.0","0.0","0.0","4.68","1.44","307.69","0.0","0.0","0.0","2.03","1.87","921.18","0.1","0.0","0.0","157.98","139.48","882.9","27.35","276.21","10099.09","28.28","8.18","289.25","52.43","81.27","133.71","0.2","3.82","92.18"
"86","2005","11","Tamil Nadu","Salem","107.16","349.33","3259.89","0.0","0.0","0.0","46.67","39.83","853.44","15.81","21.53","1361.8","62.48","61.36","982.07","3.7","4.21","1137.84","18.68","21.71","1162.21","78.18","103.38","1322.33","0.0","0.0","0.0","0.05","0.0","0.0","6.08","3.33","547.7","63.56","23.13","363.91","119.63","178.94","1495.78","3.14","1.94","617.83","0.47","0.11","234.04","0.0","0.0","0.0","4.49","1.39","309.58","0.0","0.0","0.0","1.31","1.89","1442.75","0.02","0.0","0.0","171.89","184.27","1072.02","40.55","422.78","10426.14","26.93","8.43","313.03","57.19","93.68","150.86","0.13","3.42","70.13"
"86","2006","11","Tamil Nadu","Salem","81.65","284.6","3485.61","0.26","0.0","0.0","46.16","52.37","1134.53","6.3","9.46","1501.59","52.46","61.84","1178.8","3.49","5.3","1518.62","10.95","46.07","4207.31","74.95","108.61","1449.1","0.0","0.0","0.0","0.55","0.1","181.82","5.57","4.78","858.17","53.68","30.14","561.48","104.16","166.5","1598.5","1.97","1.19","604.06","0.25","0.07","280.0","0.0","0.0","0.0","2.81","0.87","309.61","0.0","0.0","0.0","1.76","3.68","2090.91","0.08","0.0","0.0","154.3","172.29","1116.59","56.15","769.52","13704.72","25.86","10.84","419.18","58.1","103.25","161.37","0.39","2.93","68.99"
"86","2007","11","Tamil Nadu","Salem","67.7","235.45","3477.84","0.02","0.0","0.0","43.64","42.97","984.65","6.41","6.23","971.92","50.06","49.19","982.62","2.46","3.45","1402.44","16.93","69.47","4103.37","75.38","144.23","1913.37","0.0","0.0","0.0","0.29","0.04","137.93","5.07","3.66","721.89","48.28","20.56","425.85","89.6","159.93","1784.93","2.16","1.24","574.07","0.19","0.04","210.53","0.0","0.0","0.0","2.64","0.82","310.61","0.0","0.0","0.0","4.29","7.05","1643.36","0.06","0.0","0.0","141.32","169.08","1196.43","50.92","566.97","11134.52","24.33","9.74","400.33","58.77","104.87","163.63","0.26","2.53","62.57"
"86","2008","11","Tamil Nadu","Salem","78.83","317.71","4030.32","0.0","0.0","0.0","47.2","36.93","782.42","6.63","14.21","2143.29","53.83","51.14","950.03","2.0","4.77","2385.0","41.84","142.37","3402.72","71.69","132.44","1847.4","0.0","0.0","0.0","0.33","0.07","212.12","5.57","3.43","615.8","52.15","22.86","438.35","84.93","150.84","1776.05","4.42","2.93","662.9","0.19","0.04","210.53","0.0","0.0","0.0","2.65","0.81","305.66","0.0","0.0","0.0","3.43","4.57","1332.36","0.13","0.0","0.0","138.27","159.21","1151.44","49.87","529.15","10610.59","24.43","9.82","401.96","59.77","96.83","156.61","0.25","2.93","61.0"
"86","2009","11","Tamil Nadu","Salem","71.87","297.07","4133.44","0.18","0.0","0.0","39.05","0.0","0.0","0.0","0.0","0.0","46.64","51.24","1098.63","2.88","3.25","1128.47","30.55","152.13","4979.71","65.88","130.06","1974.2","0.0","0.0","0.0","0.61","0.28","459.02","5.78","3.62","626.3","61.92","25.37","409.72","78.34","128.43","1639.39","5.02","3.17","631.47","0.2","0.04","200.0","0.0","0.0","0.0","2.71","0.83","306.27","0.0","0.0","0.0","2.37","4.03","1700.42","0.21","0.0","0.0","130.97","0.0","0.0","51.32","506.65","9872.37","25.73","9.02","350.56","59.69","95.45","155.15","0.5","2.95","67.07"
"86","2010","11","Tamil Nadu","Salem","86.56","365.08","4217.65","0.03","0.0","0.0","47.61","45.85","963.03","13.71","14.68","1070.75","61.32","60.53","987.12","3.84","5.38","1401.04","34.12","191.61","5615.77","61.22","138.38","2260.37","0.0","0.0","0.0","0.61","0.28","459.02","11.99","9.91","826.52","88.38","40.59","459.27","78.94","178.94","2266.78","5.74","3.48","606.27","0.25","0.06","240.0","0.0","0.0","0.0","4.1","1.26","307.32","0.0","0.0","0.0","1.03","1.41","1368.93","0.16","0.0","0.0","134.33","0.0","0.0","51.48","549.72","10678.32","25.54","11.3","442.44","64.35","94.92","159.27","0.44","3.28","91.27"
"86","2011","11","Tamil Nadu","Salem","83.06","380.75","4584.04","0.01","0.0","0.0","29.79","36.59","1228.26","10.92","12.17","1114.47","40.73","48.77","1197.4","2.75","5.71","2076.36","45.92","265.48","5781.36","68.95","190.81","2767.37","0.0","0.0","0.0","2.95","1.9","644.07","12.11","10.04","829.07","0.0","0.0","0.0","78.99","216.49","2740.73","0.0","0.0","0.0","0.3","0.08","266.67","0.0","0.0","0.0","4.39","1.26","287.02","0.0","0.0","0.0","1.12","2.17","1937.5","0.0","0.0","0.0","0.0","0.0","0.0","54.46","641.64","11781.86","32.62","16.82","515.63","64.74","92.33","157.05","0.31","4.61","120.06"
"86","2012","11","Tamil Nadu","Salem","48.23","199.06","4127.31","0.06","0.0","0.0","53.23","33.64","631.97","34.09","30.17","885.01","87.33","63.8","730.56","1.91","2.82","1476.44","41.47","215.09","5186.64","58.02","111.27","1917.79","0.0","0.0","0.0","2.15","1.0","465.12","17.93","15.85","883.99","112.38","43.75","389.3","74.79","134.73","1801.44","3.61","2.39","662.05","0.55","0.13","236.36","0.0","0.0","0.0","4.1","1.28","312.2","0.0","0.0","0.0","0.47","0.58","1234.04","0.05","0.0","0.0","128.6","0.0","0.0","53.03","433.49","8174.43","33.71","16.63","493.33","66.06","73.22","139.22","0.47","2.62","59.19"
"86","2013","11","Tamil Nadu","Salem","85.72","423.97","4945.99","0.0","0.0","0.0","101.24","109.34","1080.01","41.92","113.2","2700.38","143.16","222.54","1554.48","2.15","5.0","2325.58","62.56","463.73","7412.56","94.07","280.31","2979.8","0.0","0.0","0.0","4.63","2.85","615.55","25.13","25.42","1011.54","159.42","86.24","540.96","70.94","159.39","2246.83","3.3","2.22","672.73","0.57","0.13","228.07","0.0","0.0","0.0","4.6","1.32","286.96","0.0","0.0","0.0","0.22","0.39","1772.73","0.0","0.0","0.0","79.13","163.32","2063.95","38.46","387.84","10084.24","29.48","17.3","586.84","63.33","79.66","143.0","1.73","3.33","42.22"
"86","2014","11","Tamil Nadu","Salem","67.32","345.33","5129.68","0.0","0.0","0.0","103.65","201.47","1943.75","51.59","98.29","1905.21","155.23","299.76","1931.07","2.29","6.7","2925.76","67.3","595.82","8853.2","76.14","250.13","3285.13","0.0","0.0","0.0","2.42","1.29","533.06","0.0","0.0","0.0","178.69","136.44","763.56","70.4","161.91","2299.86","4.19","3.29","785.2","0.28","0.07","250.0","0.0","0.0","0.0","3.19","0.98","307.21","0.0","0.0","0.0","0.24","0.35","1458.33","0.0","0.0","0.0","78.02","166.52","2134.32","32.61","359.26","11016.87","34.43","21.15","614.29","59.47","77.58","137.04","1.08","3.24","25.32"
"86","2015","11","Tamil Nadu","Salem","92.85","434.67","4681.42","0.0","0.0","0.0","97.69","87.65","897.23","35.26","35.62","1010.21","132.96","123.25","926.97","3.73","13.21","3541.56","60.39","551.01","9124.19","71.02","223.07","3140.95","0.0","0.0","0.0","0.96","0.52","541.67","0.0","0.0","0.0","178.41","122.89","688.79","76.36","160.18","2097.7","7.2","5.17","718.06","0.35","0.08","228.57","0.0","0.0","0.0","3.88","1.21","311.86","0.0","0.0","0.0","0.09","0.1","1111.11","0.0","0.0","0.0","87.59","166.61","1902.16","31.01","294.01","9481.32","27.91","13.18","472.23","59.21","78.25","137.44","0.29","4.25","17.73"
"86","2016","11","Tamil Nadu","Salem","80.0","374.14","4676.96","0.0","0.0","0.0","70.89","52.11","735.03","20.83","6.47","310.6","91.73","58.58","638.63","2.21","5.03","2273.51","44.96","313.13","6965.03","49.98","91.59","1832.48","0.0","0.0","0.0","0.68","0.37","548.53","25.29","15.28","604.3","53.3","31.91","598.62","64.18","80.41","1252.91","1.25","0.57","454.11","0.18","0.04","232.95","0.0","0.0","0.0","3.45","1.05","304.28","0.0","0.0","0.0","0.19","0.16","842.93","0.0","0.0","0.0","0.0","0.0","0.0","26.84","229.94","8565.61","30.0","8.47","282.49","57.59","68.13","125.73","0.18","4.01","14.06"
"86","2017","11","Tamil Nadu","Salem","73.11","360.43","4929.77","0.0","0.0","0.0","117.12","102.15","872.21","40.25","32.97","818.95","157.37","135.12","858.59","1.87","3.68","1966.86","51.96","475.72","9156.11","65.84","250.35","3802.38","0.0","0.0","0.0","1.1","1.02","925.59","19.77","22.95","1161.22","129.66","94.85","731.56","66.56","179.0","2689.27","3.92","2.72","694.05","0.28","0.07","232.14","0.0","0.0","0.0","2.97","0.93","312.91","0.0","0.0","0.0","0.03","0.04","1363.64","0.0","0.0","0.0","0.0","0.0","0.0","24.56","222.99","9079.06","37.06","0.02","0.5","0.0","0.0","0.0","0.08","3.28","0.0"
"87","1966","11","Tamil Nadu","Coimbatore","91.0","168.0","1846.15","0.0","0.0","0.0","130.0","94.7","728.46","81.0","48.6","600.0","211.0","143.3","679.15","56.0","44.0","785.71","0.0","0.0","0.0","39.0","48.0","1230.77","0.0","0.0","0.0","1.0","1.0","1000.0","3.0","1.0","333.33","98.3","20.39","207.43","122.0","99.0","811.48","18.4","5.4","293.48","0.1","0.0","0.0","0.0","0.0","0.0","0.9","0.4","444.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","148.7","104.8","704.77","21.3","189.2","8882.63","103.0","27.0","262.14","3.75","5.85","9.6","0.0","2.77","2.26"
"87","1967","11","Tamil Nadu","Coimbatore","95.0","189.0","1989.47","0.0","0.0","0.0","133.1","95.8","719.76","82.0","45.1","550.0","215.1","140.9","655.04","50.0","27.0","540.0","1.0","1.0","1000.0","37.0","45.0","1216.22","0.0","0.0","0.0","2.0","1.0","500.0","3.0","1.0","333.33","94.0","12.89","137.13","125.0","112.0","896.0","9.5","2.7","284.21","0.1","0.0","0.0","0.0","0.0","0.0","0.9","0.4","444.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","142.98","115.1","805.01","25.4","211.3","8318.9","81.0","22.0","271.6","3.24","7.21","10.45","0.0","3.45","0.75"
"87","1968","11","Tamil Nadu","Coimbatore","89.4","210.0","2348.99","0.1","0.0","0.0","158.0","135.7","858.86","50.8","35.5","698.82","208.8","171.2","819.92","53.8","36.0","669.14","2.2","2.0","909.09","28.6","36.0","1258.74","0.0","0.0","0.0","2.7","2.0","740.74","2.9","1.0","344.83","83.42","14.46","173.34","119.0","117.0","983.19","14.1","4.1","290.78","0.0","0.0","0.0","0.0","0.0","0.0","0.9","0.4","444.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","142.66","121.5","851.68","33.5","298.7","8916.42","72.7","21.0","288.86","3.08","5.91","8.99","0.0","2.59","1.29"
"87","1969","11","Tamil Nadu","Coimbatore","94.2","228.4","2424.63","0.0","0.0","0.0","174.8","122.3","699.66","44.6","31.2","699.55","219.4","153.5","699.64","60.6","43.7","721.12","5.2","5.6","1076.92","31.7","36.8","1160.88","0.0","0.0","0.0","1.4","0.7","500.0","3.7","1.4","378.38","77.35","16.6","214.61","118.3","139.3","1177.51","13.8","4.2","304.35","0.1","0.0","0.0","0.0","0.0","0.0","0.8","0.3","375.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","141.84","143.8","1013.82","27.7","254.2","9176.9","87.8","32.2","366.74","2.49","6.76","9.25","0.0","3.19","0.83"
"87","1970","11","Tamil Nadu","Coimbatore","97.7","303.2","3103.38","0.0","0.0","0.0","162.8","96.3","591.52","43.1","30.9","716.94","205.9","127.2","617.78","56.6","36.8","650.18","7.3","8.0","1095.89","35.2","33.3","946.02","0.0","0.0","0.0","3.1","1.7","548.39","4.9","1.9","387.76","81.32","-1.0","-1.0","127.4","124.2","974.88","11.8","3.6","305.08","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.4","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","149.23","128.2","859.08","23.3","221.2","9493.56","81.3","27.0","332.1","2.78","7.58","10.36","0.0","3.81","2.19"
"87","1971","11","Tamil Nadu","Coimbatore","103.4","250.9","2426.5","0.0","0.0","0.0","146.8","67.0","456.4","42.8","23.1","539.72","189.6","90.1","475.21","54.5","32.3","592.66","7.1","7.8","1098.59","35.3","39.1","1107.65","0.0","0.0","0.0","2.4","1.5","625.0","9.2","4.5","489.13","112.97","29.4","260.25","141.6","158.0","1115.82","16.2","4.9","302.47","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.3","375.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","168.42","163.2","969.01","26.9","272.4","10126.39","90.9","35.2","387.24","3.2","7.81","11.0","0.0","3.67","7.02"
"87","1972","11","Tamil Nadu","Coimbatore","134.0","307.7","2296.27","0.0","0.0","0.0","136.9","63.3","462.38","40.0","20.9","522.5","176.9","84.2","475.98","47.2","35.5","752.12","8.8","9.4","1068.18","35.6","49.1","1379.21","0.0","0.0","0.0","7.4","4.4","594.59","12.0","4.6","383.33","120.53","29.43","244.17","129.8","120.4","927.58","11.3","3.3","292.04","0.0","0.0","0.0","0.0","0.0","0.0","1.1","0.5","454.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","154.84","124.2","802.12","34.2","316.9","9266.08","72.0","25.6","355.56","3.35","7.73","11.07","0.0","3.35","4.86"
"87","1973","11","Tamil Nadu","Coimbatore","97.7","212.9","2179.12","0.0","0.0","0.0","122.8","93.7","763.03","29.1","27.4","941.58","151.9","121.1","797.24","41.4","46.8","1130.43","10.0","10.8","1080.0","34.4","46.8","1360.47","0.0","0.0","0.0","9.5","5.8","610.53","16.0","7.9","493.75","104.95","23.72","226.01","140.2","157.8","1125.53","12.5","4.2","336.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.4","400.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","169.8","162.4","956.42","46.7","493.7","10571.73","74.6","37.9","508.04","3.82","9.6","13.42","0.0","4.67","36.31"
"87","1974","11","Tamil Nadu","Coimbatore","94.6","238.6","2522.2","0.0","0.0","0.0","160.0","27.4","171.25","12.5","6.5","520.0","172.5","33.9","196.52","29.3","23.0","784.98","9.0","5.0","555.56","33.4","47.1","1410.18","0.0","0.0","0.0","12.1","4.5","371.9","8.4","3.9","464.29","71.14","10.64","149.56","125.0","95.2","761.6","10.0","2.4","240.0","0.1","0.0","0.0","0.0","0.0","0.0","0.7","0.2","285.71","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","123.49","97.8","791.97","34.9","345.0","9885.39","51.3","18.2","354.78","3.47","7.67","11.14","0.0","3.11","30.04"
